trsx_id,amount,price,products_price,cart_id,product_id
TRX005649,1,198.63,198.63,CRT02566,PRD0135
TRX005650,4,234.97,939.88,CRT01477,PRD0046
TRX005651,10,15.79,157.89999999999998,CRT01273,PRD0096
TRX005652,10,289.44,2894.4,CRT03034,PRD0155
TRX005653,8,141.38,1131.04,CRT02757,PRD0114
TRX005654,9,57.82,520.38,CRT02946,PRD0089
TRX005655,4,194.83,779.32,CRT01009,PRD0165
TRX005656,9,103.06,927.54,CRT01758,PRD0013
TRX005657,8,30.96,247.68,CRT01066,PRD0139
TRX005658,5,200.26,1001.3,CRT02151,PRD0105
TRX005659,5,228.33,1141.65,CRT00416,PRD0005
TRX005660,4,13.28,53.12,CRT00291,PRD0141
TRX005661,1,127.91,127.91,CRT02427,PRD0171
TRX005662,9,196.43,1767.87,CRT03449,PRD0179
TRX005663,2,149.12,298.24,CRT00089,PRD0003
TRX005664,9,104.38,939.42,CRT03265,PRD0011
TRX005665,4,10.72,42.88,CRT00022,PRD0092
TRX005666,7,40.06,280.42,CRT00138,PRD0145
TRX005667,4,331.95,1327.8,CRT00546,PRD0161
TRX005668,3,289.44,868.3199999999999,CRT01074,PRD0155
TRX005669,10,64.83,648.3,CRT02238,PRD0088
TRX005670,4,292.23,1168.92,CRT02053,PRD0073
TRX005671,10,278.04,2780.4,CRT03075,PRD0163
TRX005672,8,172.26,1378.08,CRT00255,PRD0078
TRX005673,1,207.27,207.27,CRT00828,PRD0006
TRX005674,3,344.9,1034.6999999999998,CRT02250,PRD0035
TRX005675,7,100.84,705.88,CRT02891,PRD0170
TRX005676,7,171.38,1199.66,CRT03470,PRD0037
TRX005677,4,223.09,892.36,CRT00406,PRD0199
TRX005678,9,129.22,1162.98,CRT01141,PRD0084
TRX005679,3,217.4,652.2,CRT01111,PRD0180
TRX005680,1,42.58,42.58,CRT00730,PRD0095
TRX005681,8,332.64,2661.12,CRT01134,PRD0119
TRX005682,2,99.29,198.58,CRT01682,PRD0053
TRX005683,6,87.81,526.86,CRT01827,PRD0156
TRX005684,5,99.1,495.5,CRT02217,PRD0014
TRX005685,9,198.09,1782.81,CRT01490,PRD0178
TRX005686,2,330.57,661.14,CRT02584,PRD0173
TRX005687,9,200.26,1802.34,CRT02387,PRD0105
TRX005688,6,197.06,1182.36,CRT00994,PRD0086
TRX005689,2,196.2,392.4,CRT00996,PRD0117
TRX005690,4,115.19,460.76,CRT01820,PRD0018
TRX005691,4,238.97,955.88,CRT02160,PRD0026
TRX005692,2,238.97,477.94,CRT01351,PRD0026
TRX005693,2,256.15,512.3,CRT02170,PRD0040
TRX005694,8,331.95,2655.6,CRT02509,PRD0161
TRX005695,9,223.15,2008.35,CRT00505,PRD0016
TRX005696,7,146.67,1026.6899999999998,CRT03371,PRD0126
TRX005697,1,115.14,115.14,CRT02417,PRD0034
TRX005698,6,6.76,40.56,CRT03279,PRD0174
TRX005699,8,195.42,1563.36,CRT01481,PRD0162
TRX005700,8,134.36,1074.88,CRT03147,PRD0017
TRX005701,7,51.02,357.14000000000004,CRT02761,PRD0022
TRX005702,8,136.36,1090.88,CRT02518,PRD0098
TRX005703,8,4.55,36.4,CRT01025,PRD0129
TRX005704,2,141.38,282.76,CRT01447,PRD0114
TRX005705,10,349.85,3498.5,CRT02615,PRD0196
TRX005706,3,259.17,777.51,CRT00455,PRD0169
TRX005707,9,278.04,2502.36,CRT02961,PRD0163
TRX005708,9,6.76,60.84,CRT03447,PRD0174
TRX005709,10,98.65,986.5,CRT02463,PRD0079
TRX005710,3,336.37,1009.11,CRT03218,PRD0152
TRX005711,1,237.14,237.14,CRT01008,PRD0064
TRX005712,4,190.14,760.56,CRT03324,PRD0193
TRX005713,1,146.67,146.67,CRT00244,PRD0126
TRX005714,3,349.75,1049.25,CRT00765,PRD0055
TRX005715,9,74.71,672.39,CRT02848,PRD0183
TRX005716,8,13.28,106.24,CRT02477,PRD0141
TRX005717,6,171.38,1028.28,CRT02828,PRD0037
TRX005718,8,308.17,2465.36,CRT00371,PRD0138
TRX005719,5,237.14,1185.6999999999998,CRT00469,PRD0064
TRX005720,1,275.33,275.33,CRT02928,PRD0058
TRX005721,6,223.15,1338.9,CRT00443,PRD0016
TRX005722,9,200.26,1802.34,CRT02124,PRD0105
TRX005723,10,246.16,2461.6,CRT03076,PRD0160
TRX005724,3,308.17,924.51,CRT02259,PRD0138
TRX005725,4,343.3,1373.2,CRT02195,PRD0134
TRX005726,1,63.71,63.71,CRT02185,PRD0153
TRX005727,4,80.42,321.68,CRT00207,PRD0140
TRX005728,7,115.19,806.3299999999999,CRT02585,PRD0018
TRX005729,1,75.69,75.69,CRT03100,PRD0077
TRX005730,7,321.66,2251.6200000000003,CRT01819,PRD0091
TRX005731,8,234.25,1874.0,CRT01454,PRD0103
TRX005732,8,178.11,1424.88,CRT01714,PRD0004
TRX005733,9,140.04,1260.36,CRT00714,PRD0068
TRX005734,8,69.32,554.56,CRT01935,PRD0012
TRX005735,2,282.78,565.56,CRT01208,PRD0111
TRX005736,10,312.35,3123.5,CRT01864,PRD0130
TRX005737,3,166.93,500.79,CRT02685,PRD0108
TRX005738,5,30.96,154.8,CRT01415,PRD0139
TRX005739,10,248.47,2484.7,CRT02472,PRD0044
TRX005740,8,260.65,2085.2,CRT02329,PRD0168
TRX005741,3,40.06,120.18,CRT00620,PRD0145
TRX005742,7,234.25,1639.75,CRT00633,PRD0103
TRX005743,6,263.29,1579.7400000000002,CRT01226,PRD0157
TRX005744,6,166.93,1001.58,CRT01625,PRD0108
TRX005745,8,217.4,1739.2,CRT00912,PRD0180
TRX005746,2,330.57,661.14,CRT03407,PRD0173
TRX005747,4,281.86,1127.44,CRT01968,PRD0188
TRX005748,7,99.29,695.0300000000001,CRT00930,PRD0053
TRX005749,5,198.63,993.15,CRT00475,PRD0135
TRX005750,10,115.14,1151.4,CRT00542,PRD0034
TRX005751,7,23.22,162.54,CRT02000,PRD0190
TRX005752,8,99.29,794.32,CRT00115,PRD0053
TRX005753,5,200.26,1001.3,CRT00499,PRD0105
TRX005754,6,256.15,1536.9,CRT00316,PRD0040
TRX005755,2,88.06,176.12,CRT02859,PRD0065
TRX005756,5,11.49,57.45,CRT02993,PRD0195
TRX005757,6,217.4,1304.4,CRT02597,PRD0180
TRX005758,4,262.09,1048.36,CRT01339,PRD0023
TRX005759,8,57.82,462.56,CRT02302,PRD0089
TRX005760,6,181.62,1089.72,CRT00844,PRD0109
TRX005761,3,74.71,224.13,CRT00358,PRD0183
TRX005762,6,149.12,894.72,CRT00186,PRD0003
TRX005763,8,260.19,2081.52,CRT03042,PRD0001
TRX005764,5,275.78,1378.9,CRT02515,PRD0097
TRX005765,5,87.81,439.05,CRT03362,PRD0156
TRX005766,9,144.46,1300.14,CRT02259,PRD0185
TRX005767,9,179.52,1615.68,CRT00615,PRD0094
TRX005768,3,275.78,827.3399999999999,CRT01601,PRD0097
TRX005769,6,208.25,1249.5,CRT00753,PRD0147
TRX005770,3,149.12,447.36,CRT01551,PRD0003
TRX005771,7,239.52,1676.64,CRT02511,PRD0085
TRX005772,10,343.3,3433.0,CRT00761,PRD0134
TRX005773,10,64.83,648.3,CRT01976,PRD0088
TRX005774,1,11.49,11.49,CRT02039,PRD0195
TRX005775,2,275.16,550.32,CRT00652,PRD0048
TRX005776,9,179.52,1615.68,CRT02933,PRD0094
TRX005777,6,95.22,571.3199999999999,CRT00103,PRD0029
TRX005778,2,301.87,603.74,CRT00637,PRD0121
TRX005779,2,260.19,520.38,CRT00544,PRD0001
TRX005780,2,239.52,479.04,CRT03344,PRD0085
TRX005781,6,275.78,1654.6799999999998,CRT03184,PRD0097
TRX005782,7,260.65,1824.55,CRT00750,PRD0168
TRX005783,8,9.29,74.32,CRT01442,PRD0128
TRX005784,4,231.76,927.04,CRT00600,PRD0038
TRX005785,4,13.65,54.6,CRT00353,PRD0019
TRX005786,9,153.58,1382.22,CRT01495,PRD0030
TRX005787,6,59.71,358.26,CRT01145,PRD0057
TRX005788,2,200.26,400.52,CRT02989,PRD0105
TRX005789,6,46.73,280.38,CRT00264,PRD0104
TRX005790,8,310.43,2483.44,CRT01062,PRD0113
TRX005791,7,153.95,1077.65,CRT01936,PRD0132
TRX005792,5,175.98,879.9,CRT00504,PRD0021
TRX005793,7,172.26,1205.82,CRT03139,PRD0078
TRX005794,8,301.5,2412.0,CRT01138,PRD0115
TRX005795,1,297.0,297.0,CRT01273,PRD0009
TRX005796,6,198.09,1188.54,CRT03375,PRD0178
TRX005797,1,198.63,198.63,CRT02763,PRD0135
TRX005798,7,172.26,1205.82,CRT02995,PRD0078
TRX005799,9,339.13,3052.17,CRT01891,PRD0060
TRX005800,1,148.18,148.18,CRT01121,PRD0066
TRX005801,10,151.12,1511.2,CRT03289,PRD0081
TRX005802,9,85.64,770.76,CRT00934,PRD0123
TRX005803,4,179.52,718.08,CRT00428,PRD0094
TRX005804,9,51.02,459.18,CRT02537,PRD0022
TRX005805,4,85.64,342.56,CRT01621,PRD0123
TRX005806,2,151.12,302.24,CRT02603,PRD0081
TRX005807,10,88.06,880.6,CRT01726,PRD0065
TRX005808,4,200.1,800.4,CRT00566,PRD0182
TRX005809,5,121.08,605.4,CRT01376,PRD0151
TRX005810,7,224.09,1568.63,CRT00865,PRD0122
TRX005811,6,228.33,1369.98,CRT00069,PRD0005
TRX005812,1,263.29,263.29,CRT01165,PRD0157
TRX005813,3,142.41,427.23,CRT03030,PRD0051
TRX005814,8,246.16,1969.28,CRT02022,PRD0160
TRX005815,6,149.36,896.1600000000001,CRT03336,PRD0007
TRX005816,9,310.43,2793.87,CRT01744,PRD0113
TRX005817,7,55.45,388.15,CRT02505,PRD0142
TRX005818,1,136.36,136.36,CRT00408,PRD0098
TRX005819,4,178.11,712.44,CRT03127,PRD0004
TRX005820,5,339.13,1695.65,CRT02113,PRD0060
TRX005821,6,140.04,840.24,CRT02968,PRD0068
TRX005822,7,238.5,1669.5,CRT02038,PRD0133
TRX005823,4,262.09,1048.36,CRT00010,PRD0023
TRX005824,4,190.14,760.56,CRT01999,PRD0193
TRX005825,4,321.66,1286.64,CRT01541,PRD0091
TRX005826,9,104.38,939.42,CRT00568,PRD0011
TRX005827,10,282.78,2827.8,CRT01159,PRD0111
TRX005828,3,270.94,812.8199999999999,CRT02334,PRD0148
TRX005829,4,38.5,154.0,CRT02086,PRD0075
TRX005830,5,301.5,1507.5,CRT02660,PRD0115
TRX005831,10,231.76,2317.6,CRT03188,PRD0038
TRX005832,6,223.09,1338.54,CRT02516,PRD0199
TRX005833,3,95.22,285.66,CRT00750,PRD0029
TRX005834,5,98.65,493.25,CRT02478,PRD0079
TRX005835,6,288.92,1733.52,CRT02862,PRD0191
TRX005836,8,302.86,2422.88,CRT00484,PRD0093
TRX005837,1,86.2,86.2,CRT03330,PRD0036
TRX005838,6,190.14,1140.84,CRT03311,PRD0193
TRX005839,2,144.46,288.92,CRT01817,PRD0185
TRX005840,6,99.1,594.5999999999999,CRT00458,PRD0014
TRX005841,6,164.79,988.74,CRT00099,PRD0050
TRX005842,8,318.21,2545.68,CRT02364,PRD0181
TRX005843,9,318.04,2862.36,CRT03403,PRD0146
TRX005844,3,263.29,789.8700000000001,CRT00472,PRD0157
TRX005845,7,112.37,786.59,CRT01276,PRD0069
TRX005846,4,344.9,1379.6,CRT02553,PRD0035
TRX005847,9,246.16,2215.44,CRT02542,PRD0160
TRX005848,9,95.22,856.98,CRT00191,PRD0029
TRX005849,1,262.09,262.09,CRT00660,PRD0023
TRX005850,4,301.5,1206.0,CRT00132,PRD0115
TRX005851,3,13.84,41.52,CRT00156,PRD0186
TRX005852,5,207.27,1036.35,CRT02664,PRD0006
TRX005853,3,55.45,166.35000000000002,CRT01712,PRD0142
TRX005854,8,10.72,85.76,CRT02838,PRD0092
TRX005855,2,125.8,251.6,CRT02402,PRD0159
TRX005856,7,234.25,1639.75,CRT01630,PRD0103
TRX005857,2,95.22,190.44,CRT01763,PRD0029
TRX005858,9,259.17,2332.53,CRT03023,PRD0169
TRX005859,7,301.87,2113.09,CRT01535,PRD0121
TRX005860,3,256.15,768.4499999999999,CRT02393,PRD0040
TRX005861,9,223.09,2007.81,CRT02427,PRD0199
TRX005862,7,286.9,2008.3,CRT02528,PRD0110
TRX005863,10,336.37,3363.7,CRT03075,PRD0152
TRX005864,8,124.75,998.0,CRT02336,PRD0166
TRX005865,5,305.67,1528.35,CRT01251,PRD0039
TRX005866,8,260.65,2085.2,CRT00829,PRD0168
TRX005867,7,9.29,65.03,CRT01873,PRD0128
TRX005868,3,260.19,780.5699999999999,CRT03236,PRD0001
TRX005869,4,292.23,1168.92,CRT02796,PRD0073
TRX005870,8,275.16,2201.28,CRT03229,PRD0048
TRX005871,1,331.95,331.95,CRT02767,PRD0161
TRX005872,4,127.91,511.64,CRT02848,PRD0171
TRX005873,9,275.78,2482.0199999999995,CRT00142,PRD0097
TRX005874,6,140.04,840.24,CRT00061,PRD0068
TRX005875,5,142.41,712.05,CRT03423,PRD0051
TRX005876,8,301.5,2412.0,CRT00828,PRD0115
TRX005877,9,289.44,2604.96,CRT01358,PRD0155
TRX005878,8,55.45,443.6,CRT00288,PRD0142
TRX005879,3,265.13,795.39,CRT02005,PRD0025
TRX005880,7,288.19,2017.33,CRT02780,PRD0176
TRX005881,9,208.25,1874.25,CRT01123,PRD0147
TRX005882,2,111.48,222.96,CRT01611,PRD0061
TRX005883,10,200.1,2001.0,CRT01215,PRD0182
TRX005884,4,283.35,1133.4,CRT03052,PRD0154
TRX005885,2,267.28,534.56,CRT03340,PRD0031
TRX005886,10,181.62,1816.2,CRT03053,PRD0109
TRX005887,3,231.76,695.28,CRT01997,PRD0038
TRX005888,3,301.5,904.5,CRT03250,PRD0115
TRX005889,10,229.76,2297.6,CRT00328,PRD0074
TRX005890,5,288.92,1444.6,CRT02727,PRD0191
TRX005891,2,196.2,392.4,CRT02251,PRD0117
TRX005892,3,275.78,827.3399999999999,CRT00587,PRD0097
TRX005893,4,281.93,1127.72,CRT03245,PRD0116
TRX005894,3,241.37,724.11,CRT03297,PRD0187
TRX005895,9,140.04,1260.36,CRT02623,PRD0068
TRX005896,1,336.37,336.37,CRT02325,PRD0152
TRX005897,7,301.87,2113.09,CRT00324,PRD0121
TRX005898,3,75.82,227.46,CRT00696,PRD0020
TRX005899,6,13.84,83.03999999999999,CRT00971,PRD0186
TRX005900,4,134.36,537.44,CRT03038,PRD0017
TRX005901,10,136.36,1363.6,CRT01790,PRD0098
TRX005902,5,207.27,1036.35,CRT00199,PRD0006
TRX005903,2,149.36,298.72,CRT02882,PRD0007
TRX005904,9,194.5,1750.5,CRT03191,PRD0083
TRX005905,6,321.66,1929.96,CRT02018,PRD0091
TRX005906,5,69.32,346.6,CRT03473,PRD0012
TRX005907,6,301.5,1809.0,CRT00290,PRD0115
TRX005908,6,125.96,755.76,CRT02404,PRD0015
TRX005909,5,142.41,712.05,CRT01750,PRD0051
TRX005910,2,241.37,482.74,CRT02131,PRD0187
TRX005911,9,75.69,681.21,CRT00404,PRD0077
TRX005912,10,148.18,1481.8000000000002,CRT01393,PRD0066
TRX005913,3,190.14,570.42,CRT02217,PRD0193
TRX005914,6,142.41,854.46,CRT02562,PRD0051
TRX005915,9,195.42,1758.78,CRT00405,PRD0162
TRX005916,9,63.71,573.39,CRT00551,PRD0153
TRX005917,4,24.14,96.56,CRT03034,PRD0127
TRX005918,2,332.64,665.28,CRT03234,PRD0119
TRX005919,5,88.65,443.25,CRT03361,PRD0042
TRX005920,1,15.96,15.96,CRT01436,PRD0090
TRX005921,1,344.42,344.42,CRT02635,PRD0112
TRX005922,4,78.71,314.84,CRT00489,PRD0024
TRX005923,6,344.42,2066.52,CRT00404,PRD0112
TRX005924,7,63.71,445.97,CRT02700,PRD0153
TRX005925,4,151.12,604.48,CRT02358,PRD0081
TRX005926,1,302.86,302.86,CRT00406,PRD0093
TRX005927,4,343.3,1373.2,CRT01340,PRD0134
TRX005928,3,97.82,293.46,CRT00366,PRD0172
TRX005929,9,38.12,343.08,CRT03197,PRD0002
TRX005930,3,143.73,431.19,CRT00147,PRD0056
TRX005931,7,30.34,212.38,CRT02162,PRD0063
TRX005932,8,80.62,644.96,CRT00112,PRD0189
TRX005933,4,153.95,615.8,CRT00476,PRD0132
TRX005934,6,331.85,1991.1,CRT01201,PRD0143
TRX005935,5,163.96,819.8000000000001,CRT02600,PRD0118
TRX005936,10,213.05,2130.5,CRT01853,PRD0144
TRX005937,1,303.73,303.73,CRT01532,PRD0136
TRX005938,5,343.3,1716.5,CRT00871,PRD0134
TRX005939,8,327.59,2620.72,CRT03240,PRD0047
TRX005940,10,134.36,1343.6,CRT02614,PRD0017
TRX005941,9,63.71,573.39,CRT00750,PRD0153
TRX005942,7,63.71,445.97,CRT01028,PRD0153
TRX005943,6,297.0,1782.0,CRT00674,PRD0009
TRX005944,8,234.97,1879.76,CRT01331,PRD0046
TRX005945,2,99.29,198.58,CRT00730,PRD0053
TRX005946,7,125.8,880.6,CRT00047,PRD0159
TRX005947,9,151.36,1362.2400000000002,CRT00626,PRD0150
TRX005948,10,40.06,400.6,CRT02278,PRD0145
TRX005949,7,321.66,2251.6200000000003,CRT02329,PRD0091
TRX005950,3,74.71,224.13,CRT01056,PRD0183
TRX005951,2,267.68,535.36,CRT01824,PRD0197
TRX005952,4,217.4,869.6,CRT00524,PRD0180
TRX005953,3,99.29,297.87,CRT02748,PRD0053
TRX005954,6,6.76,40.56,CRT00617,PRD0174
TRX005955,1,78.71,78.71,CRT00316,PRD0024
TRX005956,9,260.19,2341.71,CRT00080,PRD0001
TRX005957,7,181.62,1271.34,CRT01955,PRD0109
TRX005958,3,217.4,652.2,CRT01382,PRD0180
TRX005959,9,97.82,880.3799999999999,CRT01837,PRD0172
TRX005960,7,163.96,1147.72,CRT03227,PRD0118
TRX005961,9,13.28,119.52,CRT03010,PRD0141
TRX005962,6,267.68,1606.08,CRT02018,PRD0197
TRX005963,7,318.04,2226.28,CRT01144,PRD0146
TRX005964,5,248.47,1242.35,CRT00472,PRD0044
TRX005965,4,78.71,314.84,CRT02088,PRD0024
TRX005966,5,13.65,68.25,CRT01315,PRD0019
TRX005967,8,112.37,898.96,CRT00060,PRD0069
TRX005968,7,178.11,1246.77,CRT02882,PRD0004
TRX005969,1,112.37,112.37,CRT00678,PRD0069
TRX005970,9,275.33,2477.97,CRT02965,PRD0058
TRX005971,9,275.78,2482.0199999999995,CRT03481,PRD0097
TRX005972,3,10.72,32.160000000000004,CRT01225,PRD0092
TRX005973,4,87.81,351.24,CRT01332,PRD0156
TRX005974,1,196.2,196.2,CRT02769,PRD0117
TRX005975,10,281.86,2818.6000000000004,CRT02837,PRD0188
TRX005976,3,242.9,728.7,CRT02576,PRD0164
TRX005977,6,213.05,1278.3000000000002,CRT00005,PRD0144
TRX005978,9,339.13,3052.17,CRT03258,PRD0060
TRX005979,8,15.79,126.32,CRT02505,PRD0096
TRX005980,3,82.61,247.83,CRT01992,PRD0167
TRX005981,9,51.02,459.18,CRT01209,PRD0022
TRX005982,10,104.38,1043.8,CRT02728,PRD0011
TRX005983,5,288.92,1444.6,CRT02043,PRD0191
TRX005984,7,281.93,1973.51,CRT02883,PRD0116
TRX005985,8,98.65,789.2,CRT02718,PRD0079
TRX005986,4,221.23,884.92,CRT00802,PRD0177
TRX005987,7,292.23,2045.61,CRT01589,PRD0073
TRX005988,4,198.63,794.52,CRT00497,PRD0135
TRX005989,2,76.57,153.14,CRT00668,PRD0071
TRX005990,7,112.37,786.59,CRT03274,PRD0069
TRX005991,4,153.58,614.32,CRT01924,PRD0030
TRX005992,4,141.38,565.52,CRT01889,PRD0114
TRX005993,1,10.72,10.72,CRT01356,PRD0092
TRX005994,9,115.14,1036.26,CRT02670,PRD0034
TRX005995,5,116.26,581.3000000000001,CRT00457,PRD0137
TRX005996,7,194.99,1364.93,CRT02963,PRD0043
TRX005997,1,233.03,233.03,CRT00908,PRD0102
TRX005998,2,301.82,603.64,CRT00263,PRD0054
TRX005999,8,156.17,1249.36,CRT02600,PRD0198
TRX006000,3,228.33,684.99,CRT00547,PRD0005
TRX006001,7,228.33,1598.3100000000002,CRT00493,PRD0041
TRX006002,3,149.12,447.36,CRT01687,PRD0003
TRX006003,9,233.03,2097.27,CRT00189,PRD0102
TRX006004,1,241.82,241.82,CRT00431,PRD0192
TRX006005,4,75.69,302.76,CRT02150,PRD0077
TRX006006,4,97.82,391.28,CRT01678,PRD0172
TRX006007,7,344.39,2410.73,CRT01952,PRD0149
TRX006008,5,149.12,745.6,CRT00973,PRD0003
TRX006009,10,302.95,3029.5,CRT00583,PRD0087
TRX006010,1,40.06,40.06,CRT02168,PRD0145
TRX006011,9,318.04,2862.36,CRT01551,PRD0146
TRX006012,5,171.38,856.9,CRT02526,PRD0037
TRX006013,8,6.76,54.08,CRT00299,PRD0174
TRX006014,5,312.35,1561.75,CRT01492,PRD0130
TRX006015,10,330.57,3305.7,CRT02068,PRD0173
TRX006016,2,99.1,198.2,CRT01444,PRD0014
TRX006017,2,46.73,93.46,CRT00455,PRD0104
TRX006018,7,241.37,1689.59,CRT03011,PRD0187
TRX006019,4,263.29,1053.16,CRT01859,PRD0157
TRX006020,5,15.79,78.94999999999999,CRT03309,PRD0096
TRX006021,4,54.91,219.64,CRT00375,PRD0125
TRX006022,1,330.57,330.57,CRT01119,PRD0173
TRX006023,4,221.23,884.92,CRT03336,PRD0177
TRX006024,2,196.43,392.86,CRT00556,PRD0179
TRX006025,1,64.83,64.83,CRT03076,PRD0088
TRX006026,2,38.5,77.0,CRT02212,PRD0075
TRX006027,7,297.0,2079.0,CRT00027,PRD0009
TRX006028,7,212.13,1484.91,CRT02455,PRD0131
TRX006029,4,141.38,565.52,CRT03033,PRD0114
TRX006030,7,196.43,1375.01,CRT00114,PRD0179
TRX006031,7,316.62,2216.34,CRT00206,PRD0082
TRX006032,3,260.49,781.47,CRT00060,PRD0076
TRX006033,3,252.5,757.5,CRT01272,PRD0100
TRX006034,9,163.96,1475.64,CRT03168,PRD0118
TRX006035,5,288.19,1440.95,CRT03349,PRD0176
TRX006036,6,195.42,1172.52,CRT01976,PRD0162
TRX006037,6,144.46,866.76,CRT02690,PRD0185
TRX006038,5,99.1,495.5,CRT01581,PRD0014
TRX006039,2,12.47,24.94,CRT01482,PRD0158
TRX006040,5,69.32,346.6,CRT02754,PRD0012
TRX006041,1,64.83,64.83,CRT02181,PRD0088
TRX006042,9,275.16,2476.44,CRT01299,PRD0048
TRX006043,6,308.05,1848.3,CRT02066,PRD0072
TRX006044,8,209.57,1676.56,CRT02725,PRD0027
TRX006045,10,291.12,2911.2,CRT01219,PRD0120
TRX006046,7,344.9,2414.3,CRT00998,PRD0035
TRX006047,3,238.5,715.5,CRT02953,PRD0133
TRX006048,3,149.36,448.08,CRT03311,PRD0007
TRX006049,10,166.93,1669.3000000000002,CRT00880,PRD0108
TRX006050,6,318.21,1909.26,CRT02946,PRD0181
TRX006051,2,85.85,171.7,CRT00480,PRD0184
TRX006052,2,275.33,550.66,CRT02836,PRD0058
TRX006053,1,267.47,267.47,CRT01617,PRD0033
TRX006054,9,305.67,2751.03,CRT00010,PRD0039
TRX006055,5,80.62,403.1,CRT00155,PRD0189
TRX006056,9,36.18,325.62,CRT00208,PRD0049
TRX006057,7,12.47,87.29,CRT00415,PRD0158
TRX006058,2,248.47,496.94,CRT02743,PRD0044
TRX006059,1,163.96,163.96,CRT00430,PRD0118
TRX006060,7,234.97,1644.79,CRT00726,PRD0046
TRX006061,7,143.73,1006.11,CRT02822,PRD0056
TRX006062,1,228.33,228.33,CRT02579,PRD0005
TRX006063,1,151.12,151.12,CRT01445,PRD0081
TRX006064,3,55.45,166.35000000000002,CRT00805,PRD0142
TRX006065,7,207.27,1450.89,CRT01573,PRD0006
TRX006066,1,100.84,100.84,CRT00967,PRD0170
TRX006067,5,23.22,116.1,CRT03302,PRD0190
TRX006068,7,141.38,989.66,CRT01712,PRD0114
TRX006069,10,11.49,114.9,CRT01484,PRD0195
TRX006070,1,55.45,55.45,CRT00150,PRD0142
TRX006071,2,116.26,232.52,CRT00046,PRD0137
TRX006072,8,260.19,2081.52,CRT00341,PRD0001
TRX006073,5,85.64,428.2,CRT02544,PRD0123
TRX006074,10,212.13,2121.3,CRT01282,PRD0131
TRX006075,6,305.67,1834.02,CRT00376,PRD0039
TRX006076,4,64.83,259.32,CRT02075,PRD0088
TRX006077,9,288.19,2593.71,CRT03040,PRD0176
TRX006078,10,88.06,880.6,CRT00379,PRD0065
TRX006079,2,95.22,190.44,CRT01200,PRD0029
TRX006080,7,321.99,2253.9300000000003,CRT00213,PRD0062
TRX006081,3,301.62,904.86,CRT00296,PRD0028
TRX006082,5,112.37,561.85,CRT01780,PRD0069
TRX006083,5,275.78,1378.9,CRT01431,PRD0097
TRX006084,2,82.61,165.22,CRT00356,PRD0167
TRX006085,1,149.36,149.36,CRT00189,PRD0007
TRX006086,7,75.69,529.8299999999999,CRT02495,PRD0077
TRX006087,7,80.62,564.34,CRT01163,PRD0189
TRX006088,8,142.41,1139.28,CRT03391,PRD0051
TRX006089,9,198.09,1782.81,CRT02846,PRD0178
TRX006090,9,344.42,3099.78,CRT01008,PRD0112
TRX006091,5,275.33,1376.65,CRT03395,PRD0058
TRX006092,6,15.79,94.74,CRT03339,PRD0096
TRX006093,8,23.22,185.76,CRT01723,PRD0190
TRX006094,4,164.79,659.16,CRT00699,PRD0050
TRX006095,3,78.71,236.13,CRT01403,PRD0024
TRX006096,2,281.93,563.86,CRT00400,PRD0116
TRX006097,7,121.08,847.56,CRT00688,PRD0151
TRX006098,6,246.16,1476.96,CRT00062,PRD0160
TRX006099,1,263.29,263.29,CRT01523,PRD0157
TRX006100,3,68.6,205.8,CRT01222,PRD0052
TRX006101,5,292.23,1461.15,CRT03008,PRD0073
TRX006102,3,190.14,570.42,CRT02368,PRD0193
TRX006103,4,318.21,1272.84,CRT01564,PRD0181
TRX006104,9,102.2,919.8,CRT02462,PRD0106
TRX006105,10,38.12,381.2,CRT02087,PRD0002
TRX006106,4,164.79,659.16,CRT01737,PRD0050
TRX006107,6,57.82,346.92,CRT00716,PRD0089
TRX006108,5,63.71,318.55,CRT01965,PRD0153
TRX006109,5,111.48,557.4,CRT01169,PRD0061
TRX006110,1,209.57,209.57,CRT03500,PRD0027
TRX006111,8,327.31,2618.48,CRT02813,PRD0067
TRX006112,2,207.27,414.54,CRT02720,PRD0006
TRX006113,2,344.42,688.84,CRT02125,PRD0112
TRX006114,1,11.49,11.49,CRT00549,PRD0195
TRX006115,8,239.52,1916.16,CRT02835,PRD0085
TRX006116,3,114.48,343.44,CRT03286,PRD0107
TRX006117,10,190.14,1901.4,CRT03227,PRD0193
TRX006118,9,181.62,1634.58,CRT02935,PRD0109
TRX006119,6,207.27,1243.62,CRT03114,PRD0006
TRX006120,1,171.38,171.38,CRT01529,PRD0037
TRX006121,3,234.97,704.91,CRT00522,PRD0046
TRX006122,4,332.64,1330.56,CRT01237,PRD0119
TRX006123,1,209.57,209.57,CRT00225,PRD0027
TRX006124,6,265.13,1590.78,CRT00842,PRD0025
TRX006125,1,198.09,198.09,CRT00484,PRD0178
TRX006126,7,85.85,600.9499999999999,CRT02989,PRD0184
TRX006127,7,149.36,1045.52,CRT00067,PRD0007
TRX006128,8,217.4,1739.2,CRT00202,PRD0180
TRX006129,2,54.91,109.82,CRT00932,PRD0125
TRX006130,5,213.05,1065.25,CRT01452,PRD0144
TRX006131,9,148.18,1333.62,CRT00351,PRD0066
TRX006132,6,151.12,906.72,CRT03378,PRD0081
TRX006133,4,194.5,778.0,CRT02194,PRD0083
TRX006134,4,88.65,354.6,CRT00088,PRD0042
